Experiment,NewSubject,Block,Frame,Feedback,Distribution,Confidence.Order,FilterTrialRandomization,Gamble,RT,TypeCount
3,635,1,Gain,Partial,Tight,First,0,0.3,581.6,10
3,635,1,Lose,Partial,Tight,First,0,0.875,622.875,8
3,635,2,Gain,Partial,Tight,First,0,0.5,823.125,8
3,635,2,Lose,Partial,Tight,First,0,0.9,956.5,10
3,635,3,Gain,Partial,Tight,First,0,0.5,815.4,10
3,635,3,Lose,Partial,Tight,First,0,0.75,893.25,8
3,635,4,Gain,Partial,Tight,First,0,0.5,730.875,8
3,635,4,Lose,Partial,Tight,First,0,0.6,805.5,10
3,636,1,Gain,Partial,Tight,Last,0,0.6,844.8,10
3,636,1,Lose,Partial,Tight,Last,0,0.75,811.625,8
3,636,2,Gain,Partial,Tight,Last,0,0.5,981.375,8
3,636,2,Lose,Partial,Tight,Last,0,0.7,1236.6,10
3,636,3,Gain,Partial,Tight,Last,0,0.5,689.5,10
3,636,3,Lose,Partial,Tight,Last,0,0.5,692.125,8
3,636,4,Gain,Partial,Tight,Last,0,0.5,581,8
3,636,4,Lose,Partial,Tight,Last,0,0.5,607.9,10
3,637,1,Gain,Partial,Standard,First,0,0,1043.2,10
3,637,1,Lose,Partial,Standard,First,0,1,1057.625,8
3,637,2,Gain,Partial,Standard,First,0,0,607,8
3,637,2,Lose,Partial,Standard,First,0,0.8,847.4,10
3,637,3,Gain,Partial,Standard,First,0,0.4,763.3,10
3,637,3,Lose,Partial,Standard,First,0,0.625,716.25,8
3,637,4,Gain,Partial,Standard,First,0,0.5,636.625,8
3,637,4,Lose,Partial,Standard,First,0,0.6,593.4,10
3,639,1,Gain,Partial,Tight,First,0,0.1,1127.4,10
3,639,1,Lose,Partial,Tight,First,0,0.875,1029.875,8
3,639,2,Gain,Partial,Tight,First,0,0.375,949.625,8
3,639,2,Lose,Partial,Tight,First,0,1,1010.6,10
3,639,3,Gain,Partial,Tight,First,0,0.5,1003.7,10
3,639,3,Lose,Partial,Tight,First,0,1,870.25,8
3,639,4,Gain,Partial,Tight,First,0,0.375,964.125,8
3,639,4,Lose,Partial,Tight,First,0,0.7,841.6,10
3,640,1,Gain,Partial,Tight,Last,0,0,658.6,10
3,640,1,Lose,Partial,Tight,Last,0,1,872.25,8
3,640,2,Gain,Partial,Tight,Last,0,0.125,821.75,8
3,640,2,Lose,Partial,Tight,Last,0,0.8,1077.9,10
3,640,3,Gain,Partial,Tight,Last,0,0.2,884.5,10
3,640,3,Lose,Partial,Tight,Last,0,0.625,1185.75,8
3,640,4,Gain,Partial,Tight,Last,0,0,902.125,8
3,640,4,Lose,Partial,Tight,Last,0,0.5,1015.1,10
3,641,1,Gain,Partial,Standard,First,0,0.1,601.4,10
3,641,1,Lose,Partial,Standard,First,0,1,721.75,8
3,641,2,Gain,Partial,Standard,First,0,0.375,740.375,8
3,641,2,Lose,Partial,Standard,First,0,0.7,781.3,10
3,641,3,Gain,Partial,Standard,First,0,0.5,745,10
3,641,3,Lose,Partial,Standard,First,0,0.625,780.375,8
3,641,4,Gain,Partial,Standard,First,0,0.5,683.625,8
3,641,4,Lose,Partial,Standard,First,0,0.7,795.8,10
3,642,1,Gain,Partial,Tight,First,0,0.4,948.1,10
3,642,1,Lose,Partial,Tight,First,0,0.875,1142.75,8
3,642,2,Gain,Partial,Tight,First,0,0.5,869.875,8
3,642,2,Lose,Partial,Tight,First,0,0.5,1037.6,10
3,642,3,Gain,Partial,Tight,First,0,0.5,843.7,10
3,642,3,Lose,Partial,Tight,First,0,0.5,1120.625,8
3,642,4,Gain,Partial,Tight,First,0,0.5,641.75,8
3,642,4,Lose,Partial,Tight,First,0,0.5,662.2,10
3,644,1,Gain,Partial,Standard,First,0,0.2,832.8,10
3,644,1,Lose,Partial,Standard,First,0,1,801.75,8
3,644,2,Gain,Partial,Standard,First,0,0.25,757.5,8
3,644,2,Lose,Partial,Standard,First,0,1,797.1,10
3,644,3,Gain,Partial,Standard,First,0,0.9,1214.5,10
3,644,3,Lose,Partial,Standard,First,0,0.833333333,684.5,8
3,644,4,Gain,Partial,Standard,First,0,0.625,1047.5,8
3,644,4,Lose,Partial,Standard,First,0,0.7,943.1,10
3,645,1,Gain,Partial,Standard,Last,0,0.1,527,10
3,645,1,Lose,Partial,Standard,Last,0,0.875,551.875,8
3,645,2,Gain,Partial,Standard,Last,0,0.125,642.25,8
3,645,2,Lose,Partial,Standard,Last,0,0.7,732.6,10
3,645,3,Gain,Partial,Standard,Last,0,0.1,611.3,10
3,645,3,Lose,Partial,Standard,Last,0,0.875,934.75,8
3,645,4,Gain,Partial,Standard,Last,0,0.125,670.5,8
3,645,4,Lose,Partial,Standard,Last,0,0.777777778,762.9,10
3,646,1,Gain,Partial,Tight,First,0,0,769.5,10
3,646,1,Lose,Partial,Tight,First,0,0.857142857,846.375,8
3,646,2,Gain,Partial,Tight,First,0,0.5,1047.25,8
3,646,2,Lose,Partial,Tight,First,0,0.666666667,1057.6,10
3,646,3,Gain,Partial,Tight,First,0,0.5,854.3,10
3,646,3,Lose,Partial,Tight,First,0,0.625,919.125,8
3,646,4,Gain,Partial,Tight,First,0,0.375,647.375,8
3,646,4,Lose,Partial,Tight,First,0,0.4,741.6,10
3,647,1,Gain,Partial,Tight,Last,0,0.9,1171.6,10
3,647,1,Lose,Partial,Tight,Last,0,0.75,1337.5,8
3,647,2,Gain,Partial,Tight,Last,0,1,846.5,8
3,647,2,Lose,Partial,Tight,Last,0,0.666666667,803.1,10
3,647,3,Gain,Partial,Tight,Last,0,0.7,1105.9,10
3,647,3,Lose,Partial,Tight,Last,0,1,886.5,8
3,647,4,Gain,Partial,Tight,Last,0,0.75,772.75,8
3,647,4,Lose,Partial,Tight,Last,0,1,752.5,10
3,648,1,Gain,Partial,Standard,First,0,0,746.5,10
3,648,1,Lose,Partial,Standard,First,0,0.857142857,648.75,8
3,648,2,Gain,Partial,Standard,First,0,0.25,910,8
3,648,2,Lose,Partial,Standard,First,0,0.9,906,10
3,648,3,Gain,Partial,Standard,First,0,0.5,1168.7,10
3,648,3,Lose,Partial,Standard,First,0,0.625,1169.625,8
3,648,4,Gain,Partial,Standard,First,0,0.571428571,802.875,8
3,648,4,Lose,Partial,Standard,First,0,0.444444444,809.3,10
3,649,1,Gain,Partial,Standard,Last,0,0.2,1055.5,10
3,649,1,Lose,Partial,Standard,Last,0,1,1304.75,8
3,649,2,Gain,Partial,Standard,Last,0,0.375,848.5,8
3,649,2,Lose,Partial,Standard,Last,0,1,979.9,10
3,649,3,Gain,Partial,Standard,Last,0,0.6,964.5,10
3,649,3,Lose,Partial,Standard,Last,0,1,730.125,8
3,649,4,Gain,Partial,Standard,Last,0,0.5,842.5,8
3,649,4,Lose,Partial,Standard,Last,0,1,838.9,10
3,650,1,Gain,Partial,Tight,First,0,0.1,982.9,10
3,650,1,Lose,Partial,Tight,First,0,1,791.5,8
3,650,2,Gain,Partial,Tight,First,0,0.625,838.375,8
3,650,2,Lose,Partial,Tight,First,0,0.6,951.7,10
3,650,3,Gain,Partial,Tight,First,0,0.5,623.3,10
3,650,3,Lose,Partial,Tight,First,0,0.5,655,8
3,650,4,Gain,Partial,Tight,First,0,0.5,569.75,8
3,650,4,Lose,Partial,Tight,First,0,0.5,511.2,10
3,651,1,Gain,Partial,Tight,Last,0,0.6,1086.4,10
3,651,1,Lose,Partial,Tight,Last,0,0.714285714,1033.375,8
3,651,2,Gain,Partial,Tight,Last,0,0.375,1053.125,8
3,651,2,Lose,Partial,Tight,Last,0,0.8,1005.8,10
3,651,3,Gain,Partial,Tight,Last,0,0.444444444,812.6,10
3,651,3,Lose,Partial,Tight,Last,0,0.625,1264.375,8
3,651,4,Gain,Partial,Tight,Last,0,0.5,786.875,8
3,651,4,Lose,Partial,Tight,Last,0,0.7,912.9,10
3,652,1,Gain,Partial,Standard,First,0,0.1,807.7,10
3,652,1,Lose,Partial,Standard,First,0,0.5,851.375,8
3,652,2,Gain,Partial,Standard,First,0,0.375,886.375,8
3,652,2,Lose,Partial,Standard,First,0,0.8,793.8,10
3,652,3,Gain,Partial,Standard,First,0,0.4,772.1,10
3,652,3,Lose,Partial,Standard,First,0,0.75,806.375,8
3,652,4,Gain,Partial,Standard,First,0,0.5,819,8
3,652,4,Lose,Partial,Standard,First,0,0.4,907,10
3,653,1,Gain,Partial,Standard,Last,0,0.4,912.1,10
3,653,1,Lose,Partial,Standard,Last,0,0.75,832.875,8
3,653,2,Gain,Partial,Standard,Last,0,0.625,752.75,8
3,653,2,Lose,Partial,Standard,Last,0,1,747.2,10
3,653,3,Gain,Partial,Standard,Last,0,0.6,1033.3,10
3,653,3,Lose,Partial,Standard,Last,0,0.571428571,909.75,8
3,653,4,Gain,Partial,Standard,Last,0,0.375,717.375,8
3,653,4,Lose,Partial,Standard,Last,0,0.7,524.3,10
3,654,1,Gain,Partial,Tight,First,0,0.3,1214.6,10
3,654,1,Lose,Partial,Tight,First,0,0.875,918.625,8
3,654,2,Gain,Partial,Tight,First,0,0.285714286,828.25,8
3,654,2,Lose,Partial,Tight,First,0,1,1166.1,10
3,654,3,Gain,Partial,Tight,First,0,0.555555556,687.9,10
3,654,3,Lose,Partial,Tight,First,0,0.625,873.625,8
3,654,4,Gain,Partial,Tight,First,0,0.5,951.25,8
3,654,4,Lose,Partial,Tight,First,0,0.5,785.6,10
3,655,1,Gain,Partial,Tight,Last,0,0.333333333,893.8,10
3,655,1,Lose,Partial,Tight,Last,0,0.875,1073.375,8
3,655,2,Gain,Partial,Tight,Last,0,0.375,1284.125,8
3,655,2,Lose,Partial,Tight,Last,0,0.4,1283.9,10
3,655,3,Gain,Partial,Tight,Last,0,0.5,1136.9,10
3,655,3,Lose,Partial,Tight,Last,0,0.571428571,1050,8
3,655,4,Gain,Partial,Tight,Last,0,0.25,966.75,8
3,655,4,Lose,Partial,Tight,Last,0,0.666666667,1058.1,10
3,656,1,Gain,Partial,Standard,First,0,0.1,810.9,10
3,656,1,Lose,Partial,Standard,First,0,0.875,778.375,8
3,656,2,Gain,Partial,Standard,First,0,0.375,650.75,8
3,656,2,Lose,Partial,Standard,First,0,0.7,737.5,10
3,656,3,Gain,Partial,Standard,First,0,0.5,826.3,10
3,656,3,Lose,Partial,Standard,First,0,0.875,922.25,8
3,656,4,Gain,Partial,Standard,First,0,0.25,887.875,8
3,656,4,Lose,Partial,Standard,First,0,0.8,928.2,10
3,657,1,Gain,Partial,Standard,Last,0,0.3,875.5,10
3,657,1,Lose,Partial,Standard,Last,0,0.75,988.75,8
3,657,2,Gain,Partial,Standard,Last,0,0.25,861.875,8
3,657,2,Lose,Partial,Standard,Last,0,0.8,894.7,10
3,657,3,Gain,Partial,Standard,Last,0,0,333.7,10
3,657,3,Lose,Partial,Standard,Last,0,0.5,268.125,8
3,657,4,Gain,Partial,Standard,Last,0,0.25,338.5,8
3,657,4,Lose,Partial,Standard,Last,0,0.6,298,10
3,658,1,Gain,Partial,Tight,First,0,0,829.2,10
3,658,1,Lose,Partial,Tight,First,0,0.875,884.375,8
3,658,2,Gain,Partial,Tight,First,0,0.375,817.25,8
3,658,2,Lose,Partial,Tight,First,0,0.9,958.2,10
3,658,3,Gain,Partial,Tight,First,0,0.5,940.2,10
3,658,3,Lose,Partial,Tight,First,0,1,733,8
3,658,4,Gain,Partial,Tight,First,0,0.714285714,646.25,8
3,658,4,Lose,Partial,Tight,First,0,1,755.1,10
3,659,1,Gain,Partial,Tight,Last,0,0.7,546,10
3,659,1,Lose,Partial,Tight,Last,0,0.75,662.75,8
3,659,2,Gain,Partial,Tight,Last,0,0.25,543,8
3,659,2,Lose,Partial,Tight,Last,0,0.8,603.2,10
3,659,3,Gain,Partial,Tight,Last,0,0.5,634.3,10
3,659,3,Lose,Partial,Tight,Last,0,0.75,676,8
3,659,4,Gain,Partial,Tight,Last,0,0.75,559.25,8
3,659,4,Lose,Partial,Tight,Last,0,0.5,623.3,10
3,660,1,Gain,Partial,Standard,First,0,0.333333333,1109.1,10
3,660,1,Lose,Partial,Standard,First,0,0.75,1158.5,8
3,660,2,Gain,Partial,Standard,First,0,0.25,688.375,8
3,660,2,Lose,Partial,Standard,First,0,0.8,1047.4,10
3,660,3,Gain,Partial,Standard,First,0,0.7,1193.5,10
3,660,3,Lose,Partial,Standard,First,0,0.625,817.5,8
3,660,4,Gain,Partial,Standard,First,0,0.625,835.375,8
3,660,4,Lose,Partial,Standard,First,0,0.6,969.2,10
3,661,1,Gain,Partial,Standard,Last,0,0.1,662.6,10
3,661,1,Lose,Partial,Standard,Last,0,0.75,750.875,8
3,661,2,Gain,Partial,Standard,Last,0,0,640.125,8
3,661,2,Lose,Partial,Standard,Last,0,0.6,814.6,10
3,661,3,Gain,Partial,Standard,Last,0,0,633.3,10
3,661,3,Lose,Partial,Standard,Last,0,0.5,749,8
3,661,4,Gain,Partial,Standard,Last,0,0,605.875,8
3,661,4,Lose,Partial,Standard,Last,0,0.6,1141.3,10
3,662,1,Gain,Partial,Tight,First,0,0.7,857.1,10
3,662,1,Lose,Partial,Tight,First,0,0.875,863.375,8
3,662,2,Gain,Partial,Tight,First,0,0.5,734.5,8
3,662,2,Lose,Partial,Tight,First,0,0.6,821.2,10
3,662,3,Gain,Partial,Tight,First,0,0.7,1320.5,10
3,662,3,Lose,Partial,Tight,First,0,0.625,1058.625,8
3,662,4,Gain,Partial,Tight,First,0,0.625,847.375,8
3,662,4,Lose,Partial,Tight,First,0,0.6,926.4,10
3,663,1,Gain,Partial,Tight,Last,0,0.3,498,10
3,663,1,Lose,Partial,Tight,Last,0,0.75,565,8
3,663,2,Gain,Partial,Tight,Last,0,0.125,607.375,8
3,663,2,Lose,Partial,Tight,Last,0,0.8,749.2,10
3,663,3,Gain,Partial,Tight,Last,0,0.6,883.4,10
3,663,3,Lose,Partial,Tight,Last,0,0.857142857,1031.75,8
3,663,4,Gain,Partial,Tight,Last,0,0.5,733.5,8
3,663,4,Lose,Partial,Tight,Last,0,0.6,929.1,10
3,664,1,Gain,Partial,Standard,First,0,0,575.6,10
3,664,1,Lose,Partial,Standard,First,0,1,600,8
3,664,2,Gain,Partial,Standard,First,0,0.125,579.25,8
3,664,2,Lose,Partial,Standard,First,0,0.9,632.4,10
3,664,3,Gain,Partial,Standard,First,0,0.3,673.3,10
3,664,3,Lose,Partial,Standard,First,0,0.75,734.375,8
3,664,4,Gain,Partial,Standard,First,0,0.5,607.75,8
3,664,4,Lose,Partial,Standard,First,0,0.5,751.6,10
3,665,1,Gain,Partial,Standard,Last,0,0.4,789,10
3,665,1,Lose,Partial,Standard,Last,0,1,775,8
3,665,2,Gain,Partial,Standard,Last,0,0.25,874,8
3,665,2,Lose,Partial,Standard,Last,0,1,766.9,10
3,665,3,Gain,Partial,Standard,Last,0,0.4,744.3,10
3,665,3,Lose,Partial,Standard,Last,0,1,840.75,8
3,665,4,Gain,Partial,Standard,Last,0,0.125,672.375,8
3,665,4,Lose,Partial,Standard,Last,0,1,818,10
3,666,1,Gain,Partial,Tight,First,0,0.25,718.3,10
3,666,1,Lose,Partial,Tight,First,0,1,678.25,8
3,666,2,Gain,Partial,Tight,First,0,0,661.5,8
3,666,2,Lose,Partial,Tight,First,0,0.9,672.7,10
3,666,3,Gain,Partial,Tight,First,0,0.5,974,10
3,666,3,Lose,Partial,Tight,First,0,0.625,863.75,8
3,666,4,Gain,Partial,Tight,First,0,0.25,1010.125,8
3,666,4,Lose,Partial,Tight,First,0,0.6,1273.2,10
3,667,1,Gain,Partial,Tight,Last,0,0.6,954.8,10
3,667,1,Lose,Partial,Tight,Last,0,0.75,1261.25,8
3,667,2,Gain,Partial,Tight,Last,0,0.75,1202,8
3,667,2,Lose,Partial,Tight,Last,0,0.666666667,1150.3,10
3,667,3,Gain,Partial,Tight,Last,0,0.666666667,1351.3,10
3,667,3,Lose,Partial,Tight,Last,0,1,1088.75,8
3,667,4,Gain,Partial,Tight,Last,0,0.571428571,959.875,8
3,667,4,Lose,Partial,Tight,Last,0,0.9,1057.5,10
3,668,1,Gain,Partial,Standard,First,0,0.4,1047.5,10
3,668,1,Lose,Partial,Standard,First,0,0.875,1072.25,8
3,668,2,Gain,Partial,Standard,First,0,0.142857143,663.625,8
3,668,2,Lose,Partial,Standard,First,0,0.9,927,10
3,668,3,Gain,Partial,Standard,First,0,0.9,547,10
3,668,3,Lose,Partial,Standard,First,0,1,507.125,8
3,668,4,Gain,Partial,Standard,First,0,0.875,502.125,8
3,668,4,Lose,Partial,Standard,First,0,0.9,516.6,10
3,669,1,Gain,Partial,Standard,Last,0,0.5,1122,10
3,669,1,Lose,Partial,Standard,Last,0,1,992,8
3,669,2,Gain,Partial,Standard,Last,0,0.625,1272.375,8
3,669,2,Lose,Partial,Standard,Last,0,0.6,1106.2,10
3,669,3,Gain,Partial,Standard,Last,0,0.222222222,606.4,10
3,669,3,Lose,Partial,Standard,Last,0,0.75,969,8
3,669,4,Gain,Partial,Standard,Last,0,0,473,8
3,669,4,Lose,Partial,Standard,Last,0,0.8,684,10
3,670,1,Gain,Partial,Tight,First,0,0.2,530.5,10
3,670,1,Lose,Partial,Tight,First,0,0.428571429,484.875,8
3,670,2,Gain,Partial,Tight,First,0,0.125,608.875,8
3,670,2,Lose,Partial,Tight,First,0,0.7,545.9,10
3,670,3,Gain,Partial,Tight,First,0,0.7,692.1,10
3,670,3,Lose,Partial,Tight,First,0,0.625,604,8
3,670,4,Gain,Partial,Tight,First,0,0.5,578.375,8
3,670,4,Lose,Partial,Tight,First,0,0.5,571.4,10
3,671,1,Gain,Partial,Tight,Last,0,0.375,659,10
3,671,1,Lose,Partial,Tight,Last,0,0.714285714,1080.125,8
3,671,2,Gain,Partial,Tight,Last,0,0.125,925.375,8
3,671,2,Lose,Partial,Tight,Last,0,0.666666667,1075.3,10
3,671,3,Gain,Partial,Tight,Last,0,0.5,1226.6,10
3,671,3,Lose,Partial,Tight,Last,0,0.625,1023.875,8
3,671,4,Gain,Partial,Tight,Last,0,0.5,1082.75,8
3,671,4,Lose,Partial,Tight,Last,0,0.6,926.9,10
3,672,1,Gain,Partial,Standard,First,0,0,668,10
3,672,1,Lose,Partial,Standard,First,0,0.5,924.625,8
3,672,2,Gain,Partial,Standard,First,0,0,660.75,8
3,672,2,Lose,Partial,Standard,First,0,0.4,1163.1,10
3,672,3,Gain,Partial,Standard,First,0,0.4,824.9,10
3,672,3,Lose,Partial,Standard,First,0,0.875,1204.125,8
3,672,4,Gain,Partial,Standard,First,0,0.5,804.75,8
3,672,4,Lose,Partial,Standard,First,0,0.5,884,10
3,673,1,Gain,Partial,Standard,Last,0,0.3,750.3,10
3,673,1,Gain,Partial,Tight,First,0,0.625,1159.1,10
3,673,1,Lose,Partial,Standard,Last,0,0.75,709.375,8
3,673,1,Lose,Partial,Tight,First,0,0.875,1167.375,8
3,673,2,Gain,Partial,Standard,Last,0,0.125,622.375,8
3,673,2,Gain,Partial,Tight,First,0,0.375,1128.625,8
3,673,2,Lose,Partial,Standard,Last,0,1,686.9,10
3,673,2,Lose,Partial,Tight,First,0,0.9,983.8,10
3,674,3,Gain,Partial,Standard,Last,0,0.2,612.5,10
3,674,3,Gain,Partial,Tight,First,0,0.4,809.3,10
3,674,3,Lose,Partial,Standard,Last,0,0.857142857,825.25,8
3,674,3,Lose,Partial,Tight,First,0,0.625,984.875,8
3,674,4,Gain,Partial,Standard,Last,0,0,647.875,8
3,674,4,Gain,Partial,Tight,First,0,0.375,797.75,8
3,674,4,Lose,Partial,Standard,Last,0,0.777777778,1076.9,10
3,674,4,Lose,Partial,Tight,First,0,0.5,941,10
3,675,1,Gain,Partial,Tight,First,0,0.3,726.8,10
3,675,1,Lose,Partial,Tight,First,0,0.875,715.375,8
3,675,2,Gain,Partial,Tight,First,0,0.25,672.5,8
3,675,2,Lose,Partial,Tight,First,0,0.8,788.4,10
3,675,3,Gain,Partial,Tight,First,0,0.2,721.9,10
3,675,3,Lose,Partial,Tight,First,0,1,728.125,8
3,675,4,Gain,Partial,Tight,First,0,0.75,772.75,8
3,675,4,Lose,Partial,Tight,First,0,0.7,733.3,10
3,676,1,Gain,Partial,Tight,Last,0,0.3,966.3,10
3,676,1,Lose,Partial,Tight,Last,0,0.75,1190.375,8
3,676,2,Gain,Partial,Tight,Last,0,0.25,806.625,8
3,676,2,Lose,Partial,Tight,Last,0,0.9,940.5,10
3,676,3,Gain,Partial,Tight,Last,0,0.5,796,10
3,676,3,Lose,Partial,Tight,Last,0,0.857142857,937.625,8
3,676,4,Gain,Partial,Tight,Last,0,0.625,803.625,8
3,676,4,Lose,Partial,Tight,Last,0,0.7,932.5,10
3,677,1,Gain,Partial,Standard,First,0,0.666666667,948,10
3,677,1,Lose,Partial,Standard,First,0,0.714285714,924.625,8
3,677,2,Gain,Partial,Standard,First,0,0.75,988.625,8
3,677,2,Lose,Partial,Standard,First,0,0.6,894.8,10
3,677,3,Gain,Partial,Standard,First,0,0.5,926.8,10
3,677,3,Lose,Partial,Standard,First,0,0.625,1123.125,8
3,677,4,Gain,Partial,Standard,First,0,0.5,696.375,8
3,677,4,Lose,Partial,Standard,First,0,0.5,834.1,10
3,678,1,Gain,Partial,Standard,Last,0,0.1,991.6,10
3,678,1,Lose,Partial,Standard,Last,0,0.375,1143.375,8
3,678,2,Gain,Partial,Standard,Last,0,0.125,859.125,8
3,678,2,Lose,Partial,Standard,Last,0,0.666666667,984.9,10
3,678,3,Gain,Partial,Standard,Last,0,0.1,857.7,10
3,678,3,Lose,Partial,Standard,Last,0,0.857142857,1025.625,8
3,678,4,Gain,Partial,Standard,Last,0,0,722.75,8
3,678,4,Lose,Partial,Standard,Last,0,0.7,941.9,10
3,679,1,Gain,Partial,Tight,First,0,0,788.4,10
3,679,1,Lose,Partial,Tight,First,0,0.75,773.125,8
3,679,2,Gain,Partial,Tight,First,0,0.125,669.375,8
3,679,2,Lose,Partial,Tight,First,0,1,725.7,10
3,679,3,Gain,Partial,Tight,First,0,0.5,784.7,10
3,679,3,Lose,Partial,Tight,First,0,0.75,789.25,8
3,679,4,Gain,Partial,Tight,First,0,0.25,941.625,8
3,679,4,Lose,Partial,Tight,First,0,0.5,925.6,10
3,680,1,Gain,Partial,Tight,Last,0,0.5,1215.2,10
3,680,1,Lose,Partial,Tight,Last,0,0.625,1067.5,8
3,680,2,Gain,Partial,Tight,Last,0,0.375,876,8
3,680,2,Lose,Partial,Tight,Last,0,0.7,973.1,10
3,680,3,Gain,Partial,Tight,Last,0,0.5,760.3,10
3,680,3,Lose,Partial,Tight,Last,0,0.875,731.125,8
3,680,4,Gain,Partial,Tight,Last,0,0.25,706.25,8
3,680,4,Lose,Partial,Tight,Last,0,0.8,820.9,10
3,681,1,Gain,Partial,Standard,First,0,0,778.9,10
3,681,1,Lose,Partial,Standard,First,0,0.428571429,772.125,8
3,681,2,Gain,Partial,Standard,First,0,0.25,704.125,8
3,681,2,Lose,Partial,Standard,First,0,0.9,750.7,10
3,681,3,Gain,Partial,Standard,First,0,0.6,894.3,10
3,681,3,Lose,Partial,Standard,First,0,1,806.25,8
3,681,4,Gain,Partial,Standard,First,0,0.125,682.125,8
3,681,4,Lose,Partial,Standard,First,0,1,719.5,10
3,682,1,Gain,Partial,Standard,Last,0,0.1,490.1,10
3,682,1,Lose,Partial,Standard,Last,0,0.625,525.375,8
3,682,2,Gain,Partial,Standard,Last,0,0,490.375,8
3,682,2,Lose,Partial,Standard,Last,0,0.7,567.5,10
3,682,3,Gain,Partial,Standard,Last,0,0.1,625.4,10
3,682,3,Lose,Partial,Standard,Last,0,0.5,623.75,8
3,682,4,Gain,Partial,Standard,Last,0,0.25,481.125,8
3,682,4,Lose,Partial,Standard,Last,0,0.6,621.1,10
3,683,1,Gain,Partial,Tight,First,0,0.5,972.1,10
3,683,1,Lose,Partial,Tight,First,0,1,810.25,8
3,683,2,Gain,Partial,Tight,First,0,0,605,8
3,683,2,Lose,Partial,Tight,First,0,1,645.8,10
3,683,3,Gain,Partial,Tight,First,0,0,571.6,10
3,683,3,Lose,Partial,Tight,First,0,1,745,8
3,683,4,Gain,Partial,Tight,First,0,0,551.125,8
3,683,4,Lose,Partial,Tight,First,0,1,583.5,10
3,684,1,Gain,Partial,Tight,Last,0,0,765.3,10
3,684,1,Lose,Partial,Tight,Last,0,1,974.875,8
3,684,2,Gain,Partial,Tight,Last,0,0.142857143,603.75,8
3,684,2,Lose,Partial,Tight,Last,0,1,944.3,10
3,684,3,Gain,Partial,Tight,Last,0,0.444444444,994,10
3,684,3,Lose,Partial,Tight,Last,0,0.625,992.125,8
3,684,4,Gain,Partial,Tight,Last,0,0.375,650.625,8
3,684,4,Lose,Partial,Tight,Last,0,0.7,690.3,10
3,685,1,Gain,Partial,Standard,First,0,0.2,703.1,10
3,685,1,Lose,Partial,Standard,First,0,1,739.25,8
3,685,2,Gain,Partial,Standard,First,0,0,713.5,8
3,685,2,Lose,Partial,Standard,First,0,0.9,704.2,10
3,685,3,Gain,Partial,Standard,First,0,0.4,791.3,10
3,685,3,Lose,Partial,Standard,First,0,0.625,1074.75,8
3,685,4,Gain,Partial,Standard,First,0,0.125,705.75,8
3,685,4,Lose,Partial,Standard,First,0,0.9,916.4,10
3,686,1,Gain,Partial,Standard,Last,0,0.3,864.9,10
3,686,1,Lose,Partial,Standard,Last,0,1,812.375,8
3,686,2,Gain,Partial,Standard,Last,0,0,704.25,8
3,686,2,Lose,Partial,Standard,Last,0,0.8,970.2,10
3,686,3,Gain,Partial,Standard,Last,0,0.5,1010.7,10
3,686,3,Lose,Partial,Standard,Last,0,0.75,1026.75,8
3,686,4,Gain,Partial,Standard,Last,0,0.625,774.75,8
3,686,4,Lose,Partial,Standard,Last,0,0.7,713,10
3,687,1,Gain,Partial,Tight,First,0,0.2,438.4,10
3,687,1,Lose,Partial,Tight,First,0,0.571428571,245.25,8
3,687,2,Gain,Partial,Tight,First,0,0.125,465.5,8
3,687,2,Lose,Partial,Tight,First,0,0.9,520.9,10
3,687,3,Gain,Partial,Tight,First,0,0.2,474.7,10
3,687,3,Lose,Partial,Tight,First,0,0.625,509.875,8
3,687,4,Gain,Partial,Tight,First,0,0.125,442.25,8
3,687,4,Lose,Partial,Tight,First,0,1,497.9,10
3,688,1,Gain,Partial,Tight,Last,0,0.6,865.2,10
3,688,1,Lose,Partial,Tight,Last,0,0.875,872.25,8
3,688,2,Gain,Partial,Tight,Last,0,0.5,731,8
3,688,2,Lose,Partial,Tight,Last,0,0.6,714.9,10
3,688,3,Gain,Partial,Tight,Last,0,0.5,717.8,10
3,688,3,Lose,Partial,Tight,Last,0,0.625,755.625,8
3,688,4,Gain,Partial,Tight,Last,0,0.5,749.625,8
3,688,4,Lose,Partial,Tight,Last,0,0.5,733.8,10
3,689,1,Gain,Partial,Standard,First,0,0.3,1060.6,10
3,689,1,Lose,Partial,Standard,First,0,1,884.125,8
3,689,2,Gain,Partial,Standard,First,0,0.375,756.875,8
3,689,2,Lose,Partial,Standard,First,0,0.8,905,10
3,689,3,Gain,Partial,Standard,First,0,0.9,1082.3,10
3,689,3,Lose,Partial,Standard,First,0,0.375,1140.125,8
3,689,4,Gain,Partial,Standard,First,0,0.5,954.375,8
3,689,4,Lose,Partial,Standard,First,0,0.5,961.3,10
3,690,1,Gain,Partial,Standard,Last,0,0.4,819.3,10
3,690,1,Lose,Partial,Standard,Last,0,0.75,776.75,8
3,690,2,Gain,Partial,Standard,Last,0,0.375,477.375,8
3,690,2,Lose,Partial,Standard,Last,0,0.7,471.7,10
3,690,3,Gain,Partial,Standard,Last,0,0.5,573.8,10
3,690,3,Lose,Partial,Standard,Last,0,0.625,556.625,8
3,690,4,Gain,Partial,Standard,Last,0,0.5,493.75,8
